id,strLocation,latitude,longitude,city,state,zip,Store
1126 E Walnut St IL 62901,1.0,37.727112,-89.195296,Carbondale,IL,62901,Panera Bread
510 E John St IL 61820,1.0,40.109336,-88.230856,Champaign,IL,61820,Panera Bread
616 E Green St IL 61820,1.0,40.110436,-88.229312,Champaign,IL,61820,Panera Bread
1903 Convenience Pl IL 61820,1.0,40.138424,-88.24314100000001,Champaign,IL,61820,Panera Bread
1765 W Kirby Ave IL 61821,1.0,40.097834999999996,-88.275385,Champaign,IL,61821,Panera Bread
510 E John St IL 61820,1.0,40.109336,-88.230856,Champaign,IL,61820,Panera Bread
616 E Green St IL 61820,1.0,40.110436,-88.229312,Champaign,IL,61820,Panera Bread
1903 Convenience Pl IL 61820,1.0,40.138424,-88.24314100000001,Champaign,IL,61820,Panera Bread
1765 W Kirby Ave IL 61821,1.0,40.097834999999996,-88.275385,Champaign,IL,61821,Panera Bread
501 South State Street IL 60605,1.0,41.875507,-87.626968,Chicago,IL,60605,Panera Bread
250 South Wacker Drive IL 60606,1.0,41.878289,-87.637229,Chicago,IL,60606,Panera Bread
1101 S Canal St IL 60607,1.0,41.868494,-87.63908599999999,Chicago,IL,60607,Panera Bread
"600 W Van Buren St, Ste 102 IL 60607",1.0,41.876583000000004,-87.64249699999999,Chicago,IL,60607,Panera Bread
635 N Fairbanks Court IL 60611,1.0,41.893519,-87.620125,Chicago,IL,60611,Panera Bread
616 W Diversey Pkwy IL 60614,1.0,41.932966,-87.64402,Chicago,IL,60614,Panera Bread
2070 N Clybourn Ave IL 60614,1.0,41.919284999999995,-87.661693,Chicago,IL,60614,Panera Bread
1191 N Ogden Ave IL 60622,0.6,41.888807,-87.660666,Chicago,IL,60622,Panera Bread
2314 W 95th St IL 60643,1.0,41.721558,-87.680499,Chicago,IL,60643,Panera Bread
2310 W Logan Boulevard IL 60647,1.0,41.930401,-87.68656,Chicago,IL,60647,Panera Bread
2700 N Elston Ave IL 60647,1.0,41.930481,-87.685861,Chicago,IL,60647,Panera Bread
6059 N Lincoln Ave IL 60659,1.0,41.993829999999996,-87.712197,Chicago,IL,60659,Panera Bread
501 South State Street IL 60605,1.0,41.875507,-87.626968,Chicago,IL,60605,Panera Bread
250 South Wacker Drive IL 60606,1.0,41.878289,-87.637229,Chicago,IL,60606,Panera Bread
1101 S Canal St IL 60607,1.0,41.868494,-87.63908599999999,Chicago,IL,60607,Panera Bread
"600 W Van Buren St, Ste 102 IL 60607",1.0,41.876583000000004,-87.64249699999999,Chicago,IL,60607,Panera Bread
635 N Fairbanks Court IL 60611,1.0,41.893519,-87.620125,Chicago,IL,60611,Panera Bread
616 W Diversey Pkwy IL 60614,1.0,41.932966,-87.64402,Chicago,IL,60614,Panera Bread
2070 N Clybourn Ave IL 60614,1.0,41.919284999999995,-87.661693,Chicago,IL,60614,Panera Bread
1191 N Ogden Ave IL 60622,0.6,41.888807,-87.660666,Chicago,IL,60622,Panera Bread
2314 W 95th St IL 60643,1.0,41.721558,-87.680499,Chicago,IL,60643,Panera Bread
2310 W Logan Boulevard IL 60647,1.0,41.930401,-87.68656,Chicago,IL,60647,Panera Bread
2700 N Elston Ave IL 60647,1.0,41.930481,-87.685861,Chicago,IL,60647,Panera Bread
6059 N Lincoln Ave IL 60659,1.0,41.993829999999996,-87.712197,Chicago,IL,60659,Panera Bread
2165 75th St IL 60561,0.85,41.748253000000005,-87.998482,Darien,IL,60561,Panera Bread
2161 75th St IL 60561,0.84,41.748253000000005,-87.998482,Darien,IL,60561,Panera Bread
2165 75th St IL 60561,0.85,41.748253000000005,-87.998482,Darien,IL,60561,Panera Bread
2161 75th St IL 60561,0.84,41.748253000000005,-87.998482,Darien,IL,60561,Panera Bread
1211 Half Day Road IL 60015,1.0,42.199469,-87.86057,Deerfield,IL,60015,Panera Bread
1211 Half Day Road IL 60015,1.0,42.199469,-87.86057,Deerfield,IL,60015,Panera Bread
2001 Milwaukee Ave IL 60015,1.0,42.169422,-87.92154599999999,Deerfield,IL,60015,Panera Bread
2001 Milwaukee Ave IL 60015,1.0,42.169422,-87.92154599999999,Deerfield,IL,60015,Panera Bread
190 Waukegan Rd IL 60015,1.0,42.155453,-87.83796600000001,Deerfield,IL,60015,Panera Bread
1211 Half Day Road IL 60015,1.0,42.199469,-87.86057,Deerfield,IL,60015,Panera Bread
1211 Half Day Road IL 60015,1.0,42.199469,-87.86057,Deerfield,IL,60015,Panera Bread
2001 Milwaukee Ave IL 60015,1.0,42.169422,-87.92154599999999,Deerfield,IL,60015,Panera Bread
2001 Milwaukee Ave IL 60015,1.0,42.169422,-87.92154599999999,Deerfield,IL,60015,Panera Bread
190 Waukegan Rd IL 60015,1.0,42.155453,-87.83796600000001,Deerfield,IL,60015,Panera Bread
1518 Market St IL 60016,1.0,42.042341,-87.885141,Des Plaines,IL,60016,Panera Bread
500 E Touhy Ave IL 60018,1.0,42.009623,-87.911123,Des Plaines,IL,60018,Panera Bread
1518 Market St IL 60016,1.0,42.042341,-87.885141,Des Plaines,IL,60016,Panera Bread
500 E Touhy Ave IL 60018,1.0,42.009623,-87.911123,Des Plaines,IL,60018,Panera Bread
1400 Butterfield Rd IL 60515,1.0,41.83421,-88.020217,Downers Grove,IL,60515,Panera Bread
160 Ogden Ave IL 60515,1.0,41.810028,-87.98994,Downers Grove,IL,60515,Panera Bread
1400 Butterfield Rd IL 60515,1.0,41.83421,-88.020217,Downers Grove,IL,60515,Panera Bread
160 Ogden Ave IL 60515,1.0,41.810028,-87.98994,Downers Grove,IL,60515,Panera Bread
North And York Rd IL 60126,0.67,41.88353,-87.946413,Elmhurst,IL,60126,Panera Bread
108 W North Ave IL 60126,1.0,41.906107,-87.940163,Elmhurst,IL,60126,Panera Bread
North And York Rd IL 60126,0.67,41.88353,-87.946413,Elmhurst,IL,60126,Panera Bread
108 W North Ave IL 60126,1.0,41.906107,-87.940163,Elmhurst,IL,60126,Panera Bread
7400 W North Ave IL 60707,1.0,41.908645,-87.810653,Elmwood Park,IL,60707,Panera Bread
7330 W North Ave IL 60707,1.0,41.908972999999996,-87.80954,Elmwood Park,IL,60707,Panera Bread
7400 W North Ave IL 60707,1.0,41.908645,-87.810653,Elmwood Park,IL,60707,Panera Bread
7330 W North Ave IL 60707,1.0,41.908972999999996,-87.80954,Elmwood Park,IL,60707,Panera Bread
5917 N Illinois St IL 62208,1.0,38.585846000000004,-89.98499100000001,Fairview Heights,IL,62208,Panera Bread
226 Saint Clair Sq IL 62208,1.0,38.595,-89.982846,Fairview Heights,IL,62208,Panera Bread
5917 N Illinois St IL 62208,1.0,38.585846000000004,-89.98499100000001,Fairview Heights,IL,62208,Panera Bread
226 Saint Clair Sq IL 62208,1.0,38.595,-89.982846,Fairview Heights,IL,62208,Panera Bread
435 N La Grange Rd IL 60526,0.9,41.822625,-87.870701,La Grange Park,IL,60526,Panera Bread
439 North La Grange Road IL 60526,0.9,41.822646,-87.870729,La Grange Park,IL,60526,Panera Bread
435 N La Grange Rd IL 60526,0.9,41.822625,-87.870701,La Grange Park,IL,60526,Panera Bread
439 North La Grange Road IL 60526,0.9,41.822646,-87.870729,La Grange Park,IL,60526,Panera Bread
830 S Milwaukee Ave IL 60048,1.0,42.274269,-87.950564,Libertyville,IL,60048,Panera Bread
832 N Milwaukee Ave IL 60048,1.0,42.292190999999995,-87.954611,Libertyville,IL,60048,Panera Bread
